"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29001709015";"PARTICIP UTILIDADES REASEG CEDIDO";"NAVEGACIÓN Y CASCO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001809005";"COMISIONES REASEGURO CEDIDO";"MINAS Y PETRÓLEOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001809015";"PARTICIP UTILIDADES REASEG CEDIDO";"MINAS Y PETRÓLEOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001909005";"COMISIONES REASEGURO CEDIDO";"VIDRIOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001909015";"PARTICIP UTILIDADES REASEG CEDIDO";"VIDRIOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002009005";"COMISIONES REASEGURO CEDIDO";"CRÉDITO COMERCIAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002009015";"PARTICIP UTILIDADES REASEG CEDIDO";"CRÉDITO COMERCIAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002109005";"COMISIONES REASEGURO CEDIDO";"CRÉDITO A LA EXPORTACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002109015";"PARTICIP UTILIDADES REASEG CEDIDO";"CRÉDITO A LA EXPORTACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002209005";"COMISIONES REASEGURO CEDIDO";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002209015";"PARTICIP UTILIDADES REASEG CEDIDO";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002309005";"COMISIONES REASEGURO CEDIDO";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002309015";"PARTICIP UTILIDADES REASEG CEDIDO";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
